source_dataset,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
G1020,image_613,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_613.png,data/processed/standardized_masks/g1020/image_613.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_614,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_614.png,data/processed/standardized_masks/g1020/image_614.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_626,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_626.png,data/processed/standardized_masks/g1020/image_626.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_627,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_627.png,data/processed/standardized_masks/g1020/image_627.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_628,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_628.png,data/processed/standardized_masks/g1020/image_628.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_63,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_63.png,data/processed/standardized_masks/g1020/image_63.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_630,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_630.png,data/processed/standardized_masks/g1020/image_630.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_631,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_631.png,data/processed/standardized_masks/g1020/image_631.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_64,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_64.png,data/processed/standardized_masks/g1020/image_64.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_642,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_642.png,data/processed/standardized_masks/g1020/image_642.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_643,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_643.png,data/processed/standardized_masks/g1020/image_643.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_646,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_646.png,data/processed/standardized_masks/g1020/image_646.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_647,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_647.png,data/processed/standardized_masks/g1020/image_647.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_65,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_65.png,data/processed/standardized_masks/g1020/image_65.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_654,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_654.png,data/processed/standardized_masks/g1020/image_654.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_655,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_655.png,data/processed/standardized_masks/g1020/image_655.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_657,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_657.png,data/processed/standardized_masks/g1020/image_657.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_658,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_658.png,data/processed/standardized_masks/g1020/image_658.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_659,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_659.png,data/processed/standardized_masks/g1020/image_659.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_66,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_66.png,data/processed/standardized_masks/g1020/image_66.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_698,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_698.png,data/processed/standardized_masks/g1020/image_698.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_699,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_699.png,data/processed/standardized_masks/g1020/image_699.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_700,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_700.png,data/processed/standardized_masks/g1020/image_700.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_703,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_703.png,data/processed/standardized_masks/g1020/image_703.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_704,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_704.png,data/processed/standardized_masks/g1020/image_704.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_708,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_708.png,data/processed/standardized_masks/g1020/image_708.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_709,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_709.png,data/processed/standardized_masks/g1020/image_709.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_726,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_726.png,data/processed/standardized_masks/g1020/image_726.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_727,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_727.png,data/processed/standardized_masks/g1020/image_727.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_745,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_745.png,data/processed/standardized_masks/g1020/image_745.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_746,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_746.png,data/processed/standardized_masks/g1020/image_746.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_747,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_747.png,data/processed/standardized_masks/g1020/image_747.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_748,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_748.png,data/processed/standardized_masks/g1020/image_748.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_756,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_756.png,data/processed/standardized_masks/g1020/image_756.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_757,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_757.png,data/processed/standardized_masks/g1020/image_757.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_764,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_764.png,data/processed/standardized_masks/g1020/image_764.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_765,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_765.png,data/processed/standardized_masks/g1020/image_765.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_768,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_768.png,data/processed/standardized_masks/g1020/image_768.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_769,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_769.png,data/processed/standardized_masks/g1020/image_769.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_77,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_77.png,data/processed/standardized_masks/g1020/image_77.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_772,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_772.png,data/processed/standardized_masks/g1020/image_772.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_773,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_773.png,data/processed/standardized_masks/g1020/image_773.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_774,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_774.png,data/processed/standardized_masks/g1020/image_774.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_775,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_775.png,data/processed/standardized_masks/g1020/image_775.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_776,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_776.png,data/processed/standardized_masks/g1020/image_776.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_777,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_777.png,data/processed/standardized_masks/g1020/image_777.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_778,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_778.png,data/processed/standardized_masks/g1020/image_778.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_779,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_779.png,data/processed/standardized_masks/g1020/image_779.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_78,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_78.png,data/processed/standardized_masks/g1020/image_78.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_780,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_780.png,data/processed/standardized_masks/g1020/image_780.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_781,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_781.png,data/processed/standardized_masks/g1020/image_781.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_791,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_791.png,data/processed/standardized_masks/g1020/image_791.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_805,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_805.png,data/processed/standardized_masks/g1020/image_805.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_806,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_806.png,data/processed/standardized_masks/g1020/image_806.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_807,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_807.png,data/processed/standardized_masks/g1020/image_807.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_808,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_808.png,data/processed/standardized_masks/g1020/image_808.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_815,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_815.png,data/processed/standardized_masks/g1020/image_815.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_816,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_816.png,data/processed/standardized_masks/g1020/image_816.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_819,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_819.png,data/processed/standardized_masks/g1020/image_819.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_820,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_820.png,data/processed/standardized_masks/g1020/image_820.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_821,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_821.png,data/processed/standardized_masks/g1020/image_821.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_840,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_840.png,data/processed/standardized_masks/g1020/image_840.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_841,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_841.png,data/processed/standardized_masks/g1020/image_841.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_856,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_856.png,data/processed/standardized_masks/g1020/image_856.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_857,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_857.png,data/processed/standardized_masks/g1020/image_857.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_860,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_860.png,data/processed/standardized_masks/g1020/image_860.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_861,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_861.png,data/processed/standardized_masks/g1020/image_861.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_868,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_868.png,data/processed/standardized_masks/g1020/image_868.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_869,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_869.png,data/processed/standardized_masks/g1020/image_869.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_874,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_874.png,data/processed/standardized_masks/g1020/image_874.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_875,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_875.png,data/processed/standardized_masks/g1020/image_875.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_878,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_878.png,data/processed/standardized_masks/g1020/image_878.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_879,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_879.png,data/processed/standardized_masks/g1020/image_879.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_880,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_880.png,data/processed/standardized_masks/g1020/image_880.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_881,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_881.png,data/processed/standardized_masks/g1020/image_881.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_882,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_882.png,data/processed/standardized_masks/g1020/image_882.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_883,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_883.png,data/processed/standardized_masks/g1020/image_883.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_896,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_896.png,data/processed/standardized_masks/g1020/image_896.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_897,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_897.png,data/processed/standardized_masks/g1020/image_897.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_9,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_9.png,data/processed/standardized_masks/g1020/image_9.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_903,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_903.png,data/processed/standardized_masks/g1020/image_903.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_904,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_904.png,data/processed/standardized_masks/g1020/image_904.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_910,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_910.png,data/processed/standardized_masks/g1020/image_910.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_911,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_911.png,data/processed/standardized_masks/g1020/image_911.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_912,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_912.png,data/processed/standardized_masks/g1020/image_912.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_915,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_915.png,data/processed/standardized_masks/g1020/image_915.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_916,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_916.png,data/processed/standardized_masks/g1020/image_916.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_924,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_924.png,data/processed/standardized_masks/g1020/image_924.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_930,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_930.png,data/processed/standardized_masks/g1020/image_930.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_931,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_931.png,data/processed/standardized_masks/g1020/image_931.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_936,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_936.png,data/processed/standardized_masks/g1020/image_936.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_940,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_940.png,data/processed/standardized_masks/g1020/image_940.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_941,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_941.png,data/processed/standardized_masks/g1020/image_941.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_942,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_942.png,data/processed/standardized_masks/g1020/image_942.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_943,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_943.png,data/processed/standardized_masks/g1020/image_943.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_944,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_944.png,data/processed/standardized_masks/g1020/image_944.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_945,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_945.png,data/processed/standardized_masks/g1020/image_945.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_952,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_952.png,data/processed/standardized_masks/g1020/image_952.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_953,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_953.png,data/processed/standardized_masks/g1020/image_953.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_954,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_954.png,data/processed/standardized_masks/g1020/image_954.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_955,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_955.png,data/processed/standardized_masks/g1020/image_955.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_956,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_956.png,data/processed/standardized_masks/g1020/image_956.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_957,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_957.png,data/processed/standardized_masks/g1020/image_957.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_958,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_958.png,data/processed/standardized_masks/g1020/image_958.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
